text,label
"Jl. Raya Mandiri Tengah Blok M3", 1
"Mall of Indonesia, Jl. Boulevard Barat, Kelapa Gading Timur", 1
"Jl. Boulevard Kelapa Gading Blok QF III No. 8R", 1
"Jl. Boulevard Bukit Gading Raya Blok D 30", 1
"Jl. Gunung Sahari Blok F No. 21-23", 1
"Pantai Carnaval Taman Impian Jaya Ancol, Jl. Lodan Timur No. 7", 1
"Jl. Pluit Kencana Raya No. 110", 1
"Emporium Pluit Mall, Jl. Pluit Selatan Raya No. 1L", 1
"Mall of Indonesia, Jl. Boulevard Barat Raya, Kelapa Gading Timur", 1
"Mall of Indonesia, Jl. Boulevard Barat Raya, Kelapa Gading Timur", 1
"Jl. Pluit Indah Raya No. 168A", 1
"Jl. Kelapa Gading Boulevard Blok PA-1", 1
"Jl. Sunter Asri Blok A4/41", 1
"Jl. Boulevard Raya", 1
"Jl. Boulevard Raya", 1
"Emporium Pluit Mall, Jl. Pluit Selatan Raya, Penjaringan", 1
"Sunter Mall, Jl. Danau Sunter Utara Blok G7 Kav. 2, Tanjung Priok", 1
"Mall Kelapa Gading, Jl. Boulevard Raya Selatan WA II No. 22, Kelapa Gading", 1
"Rukan Crown Golf Blk No. 37", 1
"Crown Golf CGA No. 6-7", 1
"Jl. Mediterania Blok. BB No. 1", 1
"Jl. Pluit Karang Timur Blok B8T/110-111", 1
"Jl. Danau Sunter Utara Blok C 2/4", 1
"Jl. Boulevard Raya Q.A.I  No. 3-4", 1
"La Piazza 1 ST Floor 1-9, Jl. Boulevard Kelapa Gading Blok M", 1
"Mal Mangga Dua Square, Jl. Gunung Sahari Raya", 1
"Jl. Boulevard Artha Gading", 1
"Jl. Raya Barat Boulevard Blok XC No. 7", 1
"Mal Artha Gading, Jl. Boulevard Artha Gading Selatan No. 1", 1
"Mal Kelapa Gading, Jl. Boulevard Kelapa Gading Blok M", 1
"Emporium Pluit Mall, Jl. Pluit Selatan Raya, Penjaringan", 1
"Jl. Boulevard", 1
"Mall Of Indonesia, Jl. Boulevard Raya No. 1", 1
"Mal Kelapa Gading, Jl. Boulevard Kelapa Gading Blok M", 1
"Emporium Pluit Mall LT.GF, Jl. Pluit Selatan Raya, Penjaringan", 1
"Rukan Crown Golf D25-26-27, Bukit Golf Mediterania, Jl. Marina Indah Raya, Pantai Indah Kapuk", 1
"Ruko Elang Laut Boulevard PIK Blok B No. 51", 1
"Jl. Boulevard Kelapa Gading Blok M", 1
"Jl. Pluit Raya No. 1", 1
"Jl. Pluit Indah Raya Megamal Unit 43", 1
"Jl. Boulevard Raya Blok FV. 1 No. 28 RT009/RW001", 1
"Jl. Boulevard Raya Blok FV. 1 No. 28 RT009/RW01", 1
"Jl. Pluit Selatan Raya", 1
"Jl. Bukit Gading Raya Kav. 1", 1
"Jl. Boulevard Raya RA-27 No. 10", 1
"Jl. Boulevard Blok J 4 No. 12", 1
"Gd. Sport Mall, Jl. Kelapa Mas Raya Blok HF 3", 1
"Jl. Kakap No. 1 -3", 1
"Jl. Boulevard Blok La 6 No. 1,2,3", 1
"Jl. Kelapa Gading Boulevard Blok PA.I No. 1-2", 1
"Jl. Boulevard Barat Blok LA I No. 1A", 1
"Ruko Crown Golf Standar Blok D No. 023", 1
"Jl. Kelapa Gading Boulevard Blok PD9 Kav. No.7", 1
"Ruko Gading Batavia, Jl. Bukit Gading Raya LC8", 1
"Jl. Boulevard Kelapa Gading No. 198A&B", 1
"Mal Kelapa Gading, Jl. Boulevard Kelapa Gading No. 198A&B", 1
"Jl. Boulevard Gading No. 15B", 1
"Plaza Kelapa Gading, Jl. Raya Boulevard Barat", 1
"Ancol Beach City G - 25", 1
"Amanyaak Loft of Ploeit, Jl. Pluit Timur Blok L Bar", 1
"Jl. Kelapa Gading Boulevard Raya Blok LB3 No. 1-2, Kelapa Gading", 1
"Jl. Muara Karang Blok B.8T No. 84-85", 1
"Jl. Pluit Selatan Raya, Penjaringan", 1
"Jl. Kelapa Gading Boulevard QA-3 Kav. No. 21", 1
"Mall Mangga Dua Square, Jl. Gunung Sahari Raya No. 1, Pademangan", 1
"Mall Artha Gading, Jl. Boulevard Artha Gading Selatan No. 1", 1
"Pluit Village, Jl. Pluit Indah Raya, Pluit, Penjaringan", 1
"Sport Mal Kelapa Gading, Jl. Raya Kelapa Nias Blok HF 3, Kelapa Gading", 1
"Baywalk Mall Lt. 1 Unit 7, Jl. Pluit Karang Ayu B1", 1
"Bukit Golf Mediterania Rukan Cordoba Blok E-16, Jl. Marina Indah Raya, Pantai Indah Kapuk", 1
"Rukan Crown Golf BGM PIK Blok A/031 RT003", 1
"Jl. Muara Karang Blok Z 4u/15-17", 1
"Jl. Muara Karang Blok Z 4u/15-17", 1
"Jl. Sunter Agung Utara Blok M No. 37", 1
"Jl. Boulevard Kelapa Gading Blok M", 1
"Mal Kelapa Gading LA Piazza Unit II, Jl. Boulevard Kelapa Gading", 1
"Jl. Boulevard Raya LB III No. 27", 1
"Mal Kelapa Gading LA Piazza Unit II, Jl. Boulevard Kelapa Gading", 1
"Metro Broadway, Jl. Pantai Indah Utara II Blok.A", 1
"Jl. Danau Sunter Utara Blok M No. 28", 1
"Jl. Muara Karang Blok 08 Timur No. 57-58", 1
"Jl. Muara Karang Blok 08 Timur No. 57-58", 1
"Jl. Boulevard Raya FV.I/33, Kelapa Gading", 1
"Jl. Muara Karang Raya Blok 8 T/95", 1
"Jl. Boulevard Raya Blok WB II No. 21-22", 1
"Jl. Muara Karang Raya Blok A8U No. 65", 1
"Jl. Muara Karang Raya Blok A8U No. 65", 1
"Mega Mall Pluit Lt. 4, Jl. Pluit Indah Raya Permai", 1
"Jl. Arteri Mangga Dua Pasar Pagi", 1
"Mal Artha Gading, Jl. Sentra Artha Gading B-I/9-1", 1
"Jl. Boulevard Raya Blok WE-2/1G", 1
"Jl. Danau Sunter Utara A/2", 1
"Mal Kelapa Gading, Jl. Boulevard Kelapa Gading", 1
"Jl. Muara Karang Raya Blok D7 Utara Kav. 6-7", 1
"Jl. Raya Kelapa Hibrida Blok PE-10 Kav. No. 1A", 1
"Bukit Gading Indah, Jl. Bukit Gading Raya/L. 28-2", 1
"Jl. Pluit Selatan Raya, Penjaringan", 1
"Jl. Pantai Indah Kapuk Boulevard UB-RGB No. 01", 1
"Jl. Pantai Indah Kapuk Boulevard UB-RGB No. 01", 1
"Jl. Muara Karang Blok Z.4.U", 1
"Jl. Boulevard  Kelapa Gading", 1
"Bukit Golf Mediterania, Jl. Pantai Indah Barat No. 1, Kamal Muara, Penjaringan, Pantai Indah Kapuk", 1
"Bukit Golf Mediterania, Jl. Pantai Indah Barat No. 1, Kamal Muara, Penjaringan, Pantai Indah Kapuk", 1
"Jl. Boulevard Raya H4 No. 8", 1
"Pantai Indah Barat Ruko Crown Golf Blok B/32A", 1
"Pantai Indah Barat Ruko Crown Golf Blok B/32A", 1
"Jl. Lodan Timur No. 7", 1
"Jl. Gading Batavia LC 11 No. 5 RT013/RW007", 1
"Jl. Gading Batavia LC 11 No. 5 RT013/RW007", 1
"Mall Pluit Junction, Jl. Pluit Raya No. 1", 1
"Jl. Pluit Raya No. 1 RT021/RW006", 1
"Mall Of Indonesia, Jl. Raya Boulevard Barat, Kelapa Gading", 1
"Jl. Boulevard Kelapa Gading", 1
"Kelapa Gading Mall, Jl. Boulevard Kelapa Gading", 1
"Food Centrum Sunter Unit GF-07, Jl. Griya Utama Blok A No. 67-68, Tanjung Priok", 1
"Jl. Boulevard Raya Blok QA-3/19-20", 1
"Jl. Kelapa Gading Boulevard Blok TA-2 No. 31-32", 1
"Jl. Pantai Indah Selatan I No. 30", 1
"Jl. Pantai Indah Selatan I No. 30", 1
"Jl. Danau Sunter Utara No. 6", 1
"Jl. Kelapa Gading Boulevard Blok W.A.2-19/20", 1
"Jl. Pluit Karang No. 85 Blok A-8 Kav. No. 4", 1
"Pantai Indah Kapuk Rukan Garden House Blok A, Jl. Raya Pantai Indah Kapuk", 1
"Jl. Pluit Karang No. 85 Blok A-8 Kav. No. 4", 1
"Rukan Crown Golf Blok D No. 2-3", 1
"Jl. Boulevard Raya Blok L6", 1
"Sunter Icon, Jl. Griya Sejahtera No. 1", 1
"Rukan Cordoba Blok G No. 1, Bukit Golf Mediterania, Jl. Raya Pantai Marina Indah", 1
"Emporium Pluit Mall, Jl. Pluit Selatan Raya Unit 3", 1
"Jl. Gunung Sahari Raya", 1
"Jl. Rukan Gold Coast A No. 15-16", 1
"Jl. Telok Gong Raya No. 7 RT002/RW009", 1
"Jl. Boulevard Barat No. 1 Lt.3", 1
"Jl. Boulevard Barat Raya", 1
"Pluit Junction Lt. 5, Jl. Pluit Raya No. 1", 1
"Ruko Puri Mutiara Gading Utama Blok C No. 22-23, Sunter", 1
"Jl. Danau Sunter Utara Blok M Kav. No. 1", 1
"Rukan Crown Golf Standart Blok D No. 51-52-52", 1
"Mal Kelapa Gading 3, Jl. Boulevard Kelapa Gading ", 1
"Jl. Pluit Karang Timur Blok B VIII Timur/115", 1
"Gading Batavia Blok LC 10 No. 09", 1
"Gading Batavia Blok LC 10 No. 09", 1
"PIK Blok D No. 59-61, Rukan Crown Golf Standar", 1
"Mangga Dua Square, Jl. Gunung Sahari Raya No. 1, Pademangan Barat", 1
"Taman Impian Jaya Ancol, Jl. Lodan Timur No. 7", 1
"Jl. Raya Gading Batavia Blok LC No. 18", 1
"Jl. Raya Gading Batavia Blok LC No. 18", 1
"Kelapa Gading Square Mall of Indonesia, Jl. Raya Boulevard Barat, Kelapa Gading", 1
"SOGO, Jl. Kelapa Gading Bouleverd Blok M", 1
"Jl. Kelapa Gading Bouleverd Blok M", 1
"Jl. Boulevard Barat Raya No. 1", 1
"Mal Kelapa Gading, Jl. Boulevard Kelapa Gading", 1
"Kawasan CBD Emporium, Jl. Pluit Selatan Raya", 1
"Pluit Village, Jl. Pluit Indah No. F32", 1
"Komp. New Rukan Batavia Blok LC 11/23, Jl. Raya Gading Batavia, Kelapa Gading", 1
"Jl. Raya Gading Batavia", 1
"Jl. Boulevard Raya Blok FV 1/33", 1
"Mall Of Indonesia, Jl. Raya Boulevard Barat Lt.1 ", 1
"Jl. Boulevard Barat Raya No. 1", 1
"Mega Mall Pluit, Taman Tirtaloka, Jl. Pluit Indah Raya", 1
"Mal Kelapa Gading, Jl. Boulevard Blok M", 1
"Mall Of Indonesia, Jl. Boulevard Barat Raya", 1
"Jl. Raya Mangga Dua JITC", 1
"Mal Sunter, Jl. Danau Sunter Utara Blok G.7.11/7", 1
"Jl. Boulevard Raya Blok DF-12, Ruko Kelapa Gading", 1
"Emporium Pluit Mall, Jl. Pluit Selatan Raya, Penjaringan", 1
"Metro Brodway Pantai Indah Kapuk, Jl. Pantai Indah Utara 2, Pantai Indah Kapuk", 1
"Jl. Kramat Raya RT005/RW013", 1
"Jl. Teluk Gong Raya", 1
"Ruko Kelapa Gading, Jl. Boulevard Raya Blok DF", 1
"Marina Indah Ruko Crown Golf D No. 6-7", 1
"Jl. Boulevard Barat Raya No. 1", 1
"Mangga Dua Square Lt.GF Blok A No.281, Jl. Gunung Sahari Raya No. 1, Pademangan Barat", 1
"Jl. Boulevard Barat Raya Blok LC.6 No. 58-59", 1
"Jl. Pantai Indah Utara 2 PIK D1-D2", 1
"Emporium Pluit Mall, Jl. Pluit Selatan Raya Lt. G", 1
"Jl. Raya Pluit Selatan No. 61", 1
"Jl. Kelapa Gading Boulevard Blok LA4 Kav.8", 1
"Jl. Kelapa Gading Boulevard Blok LA4 Kav.8", 1
"Jl. Raya Mandiri Tengah Blok M3", 1
"Jl. Lodan Raya No.103", 1
"Jl. Sunter Garden Blok D-8 No.11N-11M", 1
"Jl. Pluit Karang Cantik No.70-70A Blok I.3.T K", 1
"Jl. Raya Gading Batavia Blok LC.8", 1
"Mega Mall Pluit, Jl. Pluit Permai Raya, Pluit", 1
"Mall Of Indonesia, Jl. Boulevard Barat Raya Kelapa Gading", 1
"Jl. Boulevard Kelapa Gading Blok M, Kelapa Gading", 1
"Jl. Raya Cilincing No. 9", 1
"Jl. Marina Raya, Bukit Golf Mediterania PIK", 1
"Lotte Mart Kelapa Gading, Jl. Raya Boulevard Barat, Kelapa Gading", 1
"Lotte Mart Kelapa Gading, Jl. Raya Boulevard Barat, Kelapa Gading", 1
"Jl. Boulevard Kelapa Gading Blok M", 1
"Jl. Kelapa Gading Boulevard Blok PD-9 No. 12A", 1
"Jl. Pluit No. 1", 1
"Jl. Boulevard Barat Raya Blok LC No. 33", 1
"Mall Artha Gading 1F/A2/008,009,010,011,030", 1
"Baywalk Mall Shop Unit #2-07&08, Jl. Pluit Karang Ayu B1 Utara, Pluit", 1
"Mal Kelapa Gading 3 Lt. 3 Unit FCI-08, Sentra Kelapa Gading", 1
"Marina Raya Rukan Cordoba Blok E No. 6", 1
"Emporium Pluit Mall, Jl. Pluit Selatan Raya, Penjaringan", 1
"Jl. Pluit Selatan Raya Lt.4 No. 4", 1
"Jl. Pluit Selatan Raya Lt.4 No. 4", 1
"Jl. Boulevard Artha Gading Blok D Kav. No. 1", 1
"Jl. Sunter Agung Timur IV Blok 02 No. 1", 1
"Graha Rekso Bld Centra Bisnis Artha Gading, Jl. Boulevard Artha Gading", 1
"Pluit Village, Jl. Pluit Indah", 1
"Ramashinta Dufan, Jl. Lodan Timur No. 7", 1
"Ancol Pantai Timur, Jl. Lodan No. 7", 1
"Jl. Griya Agung No. 62, Sunter", 1
"Jl. Raya Boulevard Blok TN 2/38", 1
"Jl. Danau Permai Raya Blok C1", 1
"Komp. Gading Bukit Indah Blok F 11", 1
"Jl. Gading Kirana Raya Blok A.13/33", 1
"Jl. Gading Kirana Raya Blok A.13/33", 1
"Bukit Golf Mediterania PIK Rukan Crown Golf ", 1
"Jl. Boulevard Barat Raya Italian Walk Blok B/42", 1
"Ruko Crown Golf Blok D No. 33&35", 1
"Jl. Boulevard Barat Raya No. 1", 1
"Jl. Raya Gading Batavia Blok LC-08 No. 36", 1
"Jl. Pluit Raya No.1", 1
"Jl. Raya Gading Batavia Blok LC 11 No. 19-20", 1
"Jl. Raya Muara Karang No. 117-119", 1
"Jl. Boulevard Raya Blok M3", 1
"Jl. Pluit Karang Utara Blok H-1 S No. 80", 1
"Ruko Inkopal Blok G 38-39, Jl. Boulevard Barat Raya, Kelapa Gading", 1
"Ruko Elang Laut Boulevard, Jl. Pantai Indah Selatan", 1
"Jl. Pluit Karang No. 183 Blok A.7 Kav.No. 9 RT007", 1
"Gd. Wisma Udaya Lt. 1, Jl. Danau Sunter Selatan", 1
"Jl. Karang Bolong Raya No. 8", 1
"Jl. Boulevard Kelapa Gading", 1
"Jl. Boulevard Kelapa Gading", 1
"Jl. Artha Gading Selatan", 1
"Jl. Raya Pantai Mutiara RT008/RW016", 1
"Bukit Golf Mediterania PIK", 1
"Jl. Boulevard Barat Raya", 1
"Griya Inti Sentosa Blok A-26", 1
"Pantai Carnaval TIJA, Jl. Lodan", 1
"Jl. Boulevard Barat Raya", 1
"Bukit Golf Mediterania PIK Ruko Emerald Park, Pantai Indah Kapuk", 1
"Mal Kelapa Gading, Sentra Kelapa Gading, Jl. Boulevard Kelapa Gading", 1
"Bukit Golf Mediterania, Jl. Pantai Indah Barat No. 1, Kamal Muara, Penjaringan, Pantai Indah Kapuk", 1
"Bukit Golf Mediterania, Jl. Pantai Indah Barat No. 1, Kamal Muara, Penjaringan, Pantai Indah Kapuk", 1
"Baywalk Mall, Jl. Pluit Karang Ayu Blok B1 Utara", 1
"Emporium Pluit Mall, Jl. Pluit Selatan Raya", 1
"Jl. Pantai Indah Selatan", 1
"Jl. Kelapa Gading Boulevard Blok PA-1", 1
"Jl. C RT002/RW015", 1
"Jl. Pantai Indah Mutiara III, Pantai Indah Kapuk", 1
"Pantai Indah Kapuk Ruko Crown Golf Blk A No. 2", 1
"Jl. Gaya Motor III No. 7, Sunter II", 1
"Ruko Crown Golf Blk A No. 27-28, PIK", 1
"Jl. Boulevard Barat Blok Lc 7/26", 1
"Jl. Pluit Selatan Raya", 1
"Mal Kelapa Gading, Jl. Boulevard Kelapa Gading", 1
"Jl. Pluit Indah Raya No. 20 RT008/RW008", 1
"Emporium Pluit Mall, Jl. Pluit Selatan Raya Lt.2", 1
"Jl. Boulevard Raya Blok WA 2 No. 7", 1
"Sport Mal Kelapa Gading, Jl. Kelapa Nias Blok H", 1
"Jl. Boulevard Lt. Dasar Blok B8", 1
"Mall Baywalk Lt. 1 Unit 1-11, 1-12, 1-15, Jl. Pluit Karang Ayu Barat No. 1", 1
"Jl. Boulevard Raya Blok 2 No. 1", 1
"Mal Kelapa Gading, Jl. Kelapa Gading Boulevard", 1
"Jl. Muara Karang Raya No. 19", 1
"Jl. Raya Kelapa Hibrida Blok RB I No. 21", 1
"Mall Emporium Pluit Lt. 4 Unit FC-20, Jl. Pluit Selatan Raya, Penjaringan", 1
"Mall Baywalk Lt. 2 Unit 2-11 C, Jl. Pluit Karang Ayu Barat No. 1", 1
"Jl. Pluit Selatan Raya Blok S-6", 1
"Jl. Boulevard Kelapa Gading", 1
"Mall Kelapa Gading Unit FCI-10A, Jl. Boulevard Kelapa Gading", 1
"Gold Cost Blok B No. 5", 1
"Rukan Gordoba Blok E No. 6", 1
"Rukan Gordoba Blok E No. 6", 1
"Jl. Pluit Raya No. 1", 1
"Jl. Boulevard Gading Food City", 1
"Jl. Pantai Indah Selatan I", 1
"Plaza Kelapa Gading Lt. I, Jl. Boulevard No. 96 ", 1
" Ruko Kelapa Gading, Jl. Boulevard Raya Blok LA/12", 1
"Jl. Muara Karang Raya Blok G VI No. 49", 1
"Mal Artha Gading, Jl. Boulevard Artha Gading Selatan", 1
"Emporium Pluit Mall, Jl. Pluit Selatan Raya, Penjaringan", 1
"Ruko Kelapa Gading, Jl. Boulevard Raya Blok LA", 1
"Jl. Pasir Putih No. 1", 1
"Mal Sunter, Jl. Danau Sunter Utara Blok G-7", 1
"Mal Kelapa Gading, Jl. Boulevard Kelapa Gading Blok M", 1
"Mall Of Indonesia, Jl. Boulevard Barat Raya Kelapa Gading", 1
"Mega Mal Pluit, Jl. Pluit Indah Raya", 1
"Jl. Danau Sunter Utara Blok E/1B", 1
"Jl. Boulevard Raya Blok FW I No. 14", 1
"Jl. Muara Karang Blok A7 Utara No. 159", 1
"Jl. Kelapa Hybrida RB I/10", 1
"Jl. Bugis Raya No. 71 RT004/RW001", 1
"Kelapa Gading Mall 1st Floor U G16-G17, Jl. Raya Boulevard Kelapa Gading Blok M", 1
"Jl. Pluit Indah Raya", 1
"Jl. Agung Permai, Danau Sunter Utara I Blok C1", 1
"Rukan Exclusive Mediterania Blok F No. 8A-8B B", 1
"Jl. Raya Boulevard Blk LC.7 No. 5-6", 1
"Jl. RE. Martadinata No. 2", 1
"Jl. Danau Sunter Utara A III No. 123", 1
"Jl. Boulevard Raya Blok DF 1 No. 1", 1
"Jl. Muara Karang Raya No. 177", 1
"Pantai Indah Kapuk Crown Golf Blok B 38,39,50", 1
"Jl. Kunir No. 7, Pinangsia", 1
"Jl. Anggrek Cakra No. 7 RT004/RW006", 1
"Jl. Mangga Besar Raya No. 2B", 1
"Jl. Kamal Raya Outer Ring Road, Cengkareng", 1
"Jl. Pancoran No. 23", 1
"Roxi Square, Jl. Kyai Tapa 1 RT001/RW011", 1
"Jl. Mangga Besar Raya No. 81", 1
"Ruko Meruya One Unit 1B,1C,1D, Jl. Meruya Ilir", 1
"Matahari Mal, Jl. Daan Mogot Km. 15,6", 1
"Jl. Tomang Tol Raya Blok I No. 23-25", 1
"Mal Ciputra LG 43, Jl. Letjen.S. Parman", 1
"Stasiun KA Beos, Jl. Taman Stasiun Kota", 1
"Seasons City, Jl. Prof. Dr. Latumenten No. 33", 1
"Gd. Carrefour, Jl. Puri Kembangan B.Q/1", 1
"Mal Puri Indah Lt. 2, Jl. Puri Indah Raya", 1
"Roxy Square, Jl. Kyai Tapa 1 RT. 01/11", 1
"Mall Taman Anggrek, Jl. Letjen. S. Parman", 1
"Jl. Gajah Mada No. 149D", 1
"Ruko Gajah Mada, Jl. Gajah Mada No. 149D", 1
"Komp. Green Ville Blok AS No. 30", 1
"Artotel Jakarta, Lantai 7, Jl. Sunda No. 3, Thamrin, Jakarta", 1
"Pullman Jakarta Indonesia, Jl. M.H. Thamrin 59, Thamrin, Jakarta", 1
"Jl. Dr. Kusuma Atmaja No. 77-79, Thamrin, Jakarta", 1
"Hotel Mandarin Oriental, Jakarta, Jl. M. H. Thamrin, Thamrin, Jakarta 10310", 1
"The Westin Jakarta, Lantai 67-69, Jl. H. R. Rasuna Said, Kuningan, Jakarta 12940", 1
"The Westin Jakarta, Jl. H. R. Rasuna Said, Kuningan, Jakarta", 1
"Hotel Mandarin Oriental, Jakarta, Jl. M. H. Thamrin, Thamrin, Jakarta", 1
"DoubleTree by Hilton Jakarta - Diponegoro, Jl. Pegangsaan Timur No. 17, Cikini - Menteng, Jakarta Pusat  10310", 1
"Jl. Teuku Umar No. 1, Menteng, Jakarta", 1
"Jl. Irian No.18, Thamrin, Jakarta 10350", 1
"Sari Pacific Hotel, Jl. M. H. Thamrin No. 6, Thamrin, Jakarta 10340", 1
"Jl. Surabaya No. 20, Cikini, Jakarta", 1
"Raffles Jakarta, Jl. Prof. Dr. Satrio No. 3 - 5, Karet, Jakarta 12940", 1
"Jl. H.O.S. Cokroaminoto No. 42, Menteng, Jakarta", 1
"The Hermitage, Lantai 9. Jl. Cilacap No. 1, Menteng, Jakarta 10310", 1
"Jl. Teuku Cik Ditiro No. 25, Menteng, Jakarta", 1
"Jl. Pegangsaan Barat No. 4, Cikini, Jakarta", 1
"Taman Impian Jaya Ancol, Jl. Lodan Timur, Ancol, Jakarta 14430", 1
"Hotel Mandarin Oriental, Jakarta, Jl. M. H. Thamrin, Thamrin, Jakarta", 1
"Jl. Teuku Cik Ditiro No. 35, Menteng, Jakarta", 1
"Shangri-La Hotel, Jl. Jendral Sudirman Kav. 1, Sudirman, Jakarta", 1
"Jl. Veteran I No. 10, Gambir, Jakarta", 1
"Fairmont Jakarta, Jl. Asia Afrika No. 8, Senayan, Jakarta", 1
"Jl. Sultan Iskandar Muda No. 99E, Gandaria, Jakarta", 1
"Jl. Johar No. 8, Menteng, Jakarta", 1
"Jl. Cikini 4 No. 13, Cikini, Jakarta", 1
"Lantai 1, Jl. Tanjung Karang No. 5, Thamrin, Jakarta", 1
"Menara BCA, Lantai 56, Jl. MH. Thamrin, Thamrin, Jakarta", 1
"Grand Indonesia Mall, East Mall, Lantai Ground, Jl. M. H. Thamrin No. 1, Thamrin, Jakarta", 1
"Hotel Pullman Jakarta Central Park, Jl. Letjen S. Parman, Tanjung Duren, Jakarta", 1
"Fairmont Jakarta, Jl. Asia Afrika No. 8, Senayan, Jakarta", 1
"Jl. Cikini No. 17, Cikini, Jakarta", 1
"Shophaus, Lantai 1, Jl. Teuku Cik Ditiro No. 36, Menteng, Jakarta", 1
"Takes Mansion & Hotel, Lantai 11, Jl. Taman Kebon Sirih 1 No. 3-4, Tanah Abang, Jakarta", 1
"Pavilion Retail Arcade, Lantai Dasar, Jl. K.H. Mas Mansyur Kav. 24, Sudirman, Jakarta", 1
"Jl. Teuku Cik Ditiro No. 3, Menteng, Jakarta 10350", 1
"De Ritz Building, Lantai 5, Jl. HOS. Cokroaminoto No. 91, Menteng, Jakarta", 1
"De Ritz Building, Lantai Ground, Jl. HOS. Cokroaminoto No. 91, Menteng, Jakarta 10310", 1
"Hotel Indonesia Kempinski, Jl. M. H. Thamrin, Thamrin, Jakarta", 1
"Metropole 21 Lantai 2, Jl. Pegangsaan Timur No. 21, Cikini, Jakarta", 1
"Jl. Johar No. 15, Menteng, Jakarta", 1
"Jl. Cikini I No. 5, Cikini, Jakarta 10330", 1
"MD Place Bulding, Lantai 6, Jl. Setiabudi Selatan No. 7, Kuningan, Jakarta", 1
"Sampoerna Strategic Square, Lantai Ground, Jl. Jenderal Sudirman, Sudirman, Jakarta", 1
"Shophaus, Lantai 1, Jl. Teuku Cik Ditiro No. 36, Menteng, Jakarta", 1
"Jl. Kebon Sirih Barat, Menteng, Jakarta", 1
"AYANA Midplaza JAKARTA, Jl. Jend. Sudirman Kav. 10-11, Sudirman, Jakarta 10220", 1
"Sheraton Grand Jakarta, Jl. Sultan Iskandar Muda, Gandaria, Jakarta", 1
"Grand Mercure Jakarta Kemayoran, Superblok Mega Kemayoran, Jl. H. Benyamin Sueb Kav B-6, Gunung Sahari, Jakarta", 1
"Rumah Cokro, Jl. HOS Cokroaminoto No. 42A, Menteng, Jakarta", 1
"Grand Indonesia Mall, East Mall, Lantai 1, Jl. M. H. Thamrin No. 1, Thamrin, Jakarta", 1
"Grand Indonesia Mall, East Mall, Lantai 2, Jl. M. H. Thamrin No. 1, Thamrin, Jakarta", 1
"Jl. H. Agus Salim No. 23A, Menteng, Jakarta", 1
"Jl. Ir. H. Juanda No 19, Gambir, Jakarta", 1
"Grand Indonesia Mall, West Mall, Lantai Ground, Jl. M.H. Thamrin No. 1, Thamrin, Jakarta", 1
"Jl. Raden Saleh No. 58, Cikini, Jakarta", 1
"Shophaus, Lantai 1, Jl. Teuku Cik Ditiro No. 36, Menteng, Jakarta", 1
"Mercure Jakarta Cikini, Jl. Cikini Raya No. 66, Cikini, Jakarta", 1
"Jl. Haji Agus Salim No. 128, Thamrin, Jakarta", 1
"Jl. Setiabudi Tengah No.11, Setiabudi, Jakarta", 1
"Citywalk Sudirman, Lantai 1, Jl. KH Mas Mansyur, Sudirman, Jakarta", 1
"Jl. Kebon Sirih Timur Dalam No. 37 - 39, Menteng, Jakarta", 1
"Plaza Indonesia, Lantai 1, Jl. M. H. Thamrin, Thamrin, Jakarta", 1
"Jl. Dr. Kusuma Atmaja No. 79, Thamrin, Jakarta", 1
"Suites@ Seven, Jl. H. Sidik No. 7, Setiabudi, Jakarta", 1
"Jl. Teuku Cik Ditiro No. 50, Menteng, Jakarta", 1
"Senayan City, Lantai Lower Ground, Jl. Asia Afrika, Senayan, Jakarta", 1
"Fairmont Jakarta, Jl. Asia Afrika No. 8, Senayan, Jakarta", 1
"Grand Indonesia Mall, East Mall, Lantai Lower Ground, Jl. M. H. Thamrin No. 1, Thamrin, Jakarta", 1
"Pavilion Retail Arcade, Lantai Dasar,  Jl. K.H Mas Mansyur, Sudirman, Jakarta", 1
"Pullman Jakarta Indonesia, Jl. M.H. Thamrin 59, Thamrin, Jakarta", 1
"All Seasons Hotel, Lantai 14, Jl. Talang Betutu No. 2, Thamrin, Jakarta", 1
"Hotel Indonesia Kempinski, Jl. M. H. Thamrin, Thamrin, Jakarta", 1
"Fairmont Jakarta, Lantai 22, Jl. Asia Afrika No. 8, Senayan, Jakarta", 1
"Grand Indonesia Mall, West Mall, Lantai 5, Jl. M. H. Thamrin No. 1, Thamrin, Jakarta", 1
"Grand Indonesia Mall, East Mall, Lantai 3A, Jl. M. H. Thamrin No. 1, Thamrin, Jakarta", 1
"The Capitol Park, Jl. Salemba Raya No. 16, Senen, Jakarta", 1
"Jl. Johar No. 1, Menteng, Jakarta", 1
"Grand Indonesia Mall, Lantai 5, FoodPrint, West Mall, Jl. MH Thamrin, Thamrin, Jakarta", 1
"Jl. Teuku Cik Ditiro No. 4, Menteng, Jakarta", 1
"Jl. HOS. Cokroaminoto No. 94, Menteng, Jakarta", 1
"Metropole 21, Jl. Pegangsaan Timur No. 21, Cikini, Jakarta", 1
"Hotel Morrissey, Jl. KH Wahid Hasyim No. 70, Menteng, Jakarta", 1
"Senayan National Golf Club - The Maj Senayan, Jl. Asia Afrika Pintu IX, Senayan, Jakarta", 1
"MD Place Bulding, Lantai 11, Jl. Setiabudi Selatan No. 7, Setiabudi, Jakarta", 1
